id,text,rate
1.38737E+18,@ivor_mectin @mikelew1000 @fact_covid @PHE_uk I believe these are the studies in question: https://t.co/EvOE8b8hyk,neutral
1.38737E+18,"Pfizer's COVID Antiviral Pill Might Be Ready by End of '21 https://t.co/TSgIPguMCM #Newsmax via @Newsmax
ðŸ¤¤ðŸ¤¤",positive
1.38737E+18,"@ValerieMoir @1Justice4Every1 @DrEricDing 45% of Republicans will not get the vaccine, compared to 5% of Democrats and 22% of Independents. And most rural areas are GOP voters. https://t.co/5IfBPxaI6H",neutral
1.38737E+18,Any idea when @pfizer COVID vaccine is available in India? Please help have the answer,irrelevant
1.38737E+18,.@POTUS @timmy315 thanks for your incredible commitment to share 60M #COVID vaccines with countries in need. Iâ€™m glad to see US leadership and hope you will move quickly to share excess doses through #COVAX to stop the global pandemic and save lives everywhere. #vaxlive,neutral
1.38737E+18,".@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more countries can produce the life-saving @Pfizer @JNJNews &amp; @moderna_tx #COVID19 #vaccines. Everyone deserves a fair shot! #PeoplesVaccine https://t.co/kFdGD6ItfK",neutral
1.38737E+18,"@chetan_bhagat When your mind gets addicted to pornography u loose senses.. we know what you r trying to .... but I wish u could factor in cons of approving pfizer vaccine, their capabilities to reach demand . Anyway brain-dead exists !!",irrelevant
1.38737E+18,"â€œYou can get infected, and will get infected, if you put yourself at risk.â€ -Dr. Anthony Fauci responding to podcast host Joe Roganâ€™s suggestion that young people not get the COVID-19 vaccine https://t.co/6E02GI31VV",negative
1.38737E+18,"Prince Harry and Meghan Markle to Join Selena Gomez, J Lo, and More for Covid-19 Vaccine Benefit Concert https://t.co/ac2MqsXA0N via @VogueArabia",neutral
1.38737E+18,are u getting the covid vaccine?,neutral
1.38737E+18,"@RahulGandhi Why specifically Bharat Biotech?

Because it will prevent Astra Zeneca, Pfizer to make money, Right!

Time to return your lobbying fee old chap!",neutral
1.38737E+18,"@MMidgy @billyj41 Its happening in mine too. Well I'm waiting my mom, uncle who lives in Germany and a neighbor had Pfizer ten days later all were in hosp with severe heart trouble. None had heart trouble before my uncle has a pacemaker now.",positive
1.38737E+18,"@EVargasTV I got the Pfizer shot.The 1st was great.The second I prepared for. I drank alot of water before and after the shot and took Tylenol about an hour after. The only side effect I spiked a fever about 24 hrs later. I took Tylenol, a nice afternoon nap and was fine in 2 hrs.",positive
1.38737E+18,"@beckyboohowells Had the Pfizer, jab one was fine, jab 2 made me feel like death about 48hrs after but only lasted a day or so",positive
1.38737E+18,@clockroots Iâ€™m fancaay NRI. I nap on EST schedule and dream of the Pfizer I never had.,neutral
1.38737E+18,"Vaccine appointments available at Walgreens Park Ridge from Apr 29 to Apr 30. Sign up here, zip code 60068:
https://t.co/nZkkxk2ES3 (as of 6:14)",neutral
1.38737E+18,"Vaccine appointments available at Walgreens Niles from Apr 29 to Apr 30. Sign up here, zip code 60714:
https://t.co/nZkkxk2ES3 (as of 6:14)",neutral
1.38737E+18,"Itâ€™s me, the guy who eats just the most filthy factory-farmed meat slurry imaginable but I donâ€™t trust the covid vaccine because who knows what the long term effects are",negative
1.38737E+18,"@chetan_bhagat If a vaccine is safe on US people it does not mean it'll be safe on Indians as well. That's why bridge trials are required which Pfizer refused despite various serious side effects noted in post marketing.

Indians are not Guinea Pigs.",negative
1.38737E+18,@siddharth3 @blackwaters7777 @creatywitty @MrSamratX @chetan_bhagat I am in Zurich and waiting for my Pfizer shot. You seem to know ppl at Pfizer. Can you please help me or others in Switzerland get their shot. We have been waiting for more than 2 months now. Switzerland seems to think ordering last fall or summer would work...,positive
1.38737E+18,Getting my Covid vaccine very soon,positive
1.38737E+18,"VAMOS ðŸ’ª
Vaccine side-effects and SARS-CoV-2 infection after vaccination in users of the COVID Symptom Study app in the UK: a prospective observational study - The Lancet Infectious Diseases https://t.co/0yFonkHEQ7",neutral
1.38737E+18,"@KristiCCoulter @Jenmatch @meenaharris 5% of infection occurred in the vaccine group, 95% in unvaccinated. So no it is not like the chance of Covid if you talk to a Covid positive person is 5%. And with only 44% of people in my state getting 1 shot it is all not great.",positive
1.38737E+18,@breakfasttv if I gave you a bowl full of skittles but said one skittle is poisoned and will kill you. Would you still eat the skittles? #astrazeneca #COVID19Vaccine Seriously any chance that a vaccine will kill you instead of save you is too much risk.,negative
1.38737E+18,"People aren't getting vaccinated because the Democrats that constantly lie are the ones asking us to the most.
#Democrats #Vaccine #CovidVaccine
#COVID",negative
1.38737E+18,My GP surgery tells me I will go over 12 weeks for my second AZ (12 wks this Friday). Is this acceptable? I donâ€™t know what to do ðŸ¤·ðŸ»â€â™€ï¸#NHSCovidVaccine #astrazeneca #WorcestershireHour,positive
1.38737E+18,Florida official orders workers to get COVID-19 vaccine or risk firing https://t.co/MoSveYdRSB,negative
1.38737E+18,"Found 188 CVS location(s) with appointments.

Unfortunately, the list of available locations is too long to tweet out. Please check CVS' website for locations near you.
 
 https://t.co/gnPlEDMdtU",neutral
1.38737E+18,@gavreilly @VirginMediaNews What would we have done if Pfizer had been as unreliable as AstraZeneca- thank you Pfizer,positive
1.38737E+18,Myself and my Wife are getting the first dose of this the Covid vaccine tomorrow. Just doing our tiny bit to protect others and help return the world to some sort normality. I will try and keep you posted how we fare if it will help ease the mind of others considering the vaccine,positive
1.38737E+18,I understand the concern over AstraZeneca and I too was worried about it at first but they all subsided  after some reading and seeing my friends healthy and well after their first dose. Its safe.,positive
1.38737E+18,"Follow the prescribed dosing from the manufacturer!
#onpoli  https://t.co/1o3QYTCh13",irrelevant
1.38737E+18,Thousands Of COVID-19 Vaccine Doses At Pennsylvania Convention Center In Danger Of Going To Waste https://t.co/YgtQg4bn9u,neutral
1.38737E+18,Love is... https://t.co/yeA3a1CTwC,irrelevant
1.38737E+18,@chetan_bhagat @virsanghvi you are recommending Pfizer vaccine which needs cold chain of -70 C heaven help if someone goofs,neutral
1.38737E+18,".@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more countries can produce the life-saving @Pfizer @JNJNews &amp; @moderna_tx #COVID19 #vaccines. Everyone deserves a fair shot! #PeoplesVaccine https://t.co/bbj8DQWK64",neutral
1.38737E+18,"WTFâ‰ï¸ And people are paying real money to let these fools educate their kids?  Unbelievable. 

Miami private school asks teachers not to get Covid-19 vaccine or they won't be allowed to return next year
https://t.co/eOy0gOIjSV",negative
1.38737E+18,@chetan_bhagat Australia just made Pfizer preferred vaccine over AstraZeneca,positive
1.38737E+18,Covid-19 roundup: European Commission's legal battle against AstraZeneca begins; Kazakhstan gives green light to domestic vaccine https://t.co/EF9en2ezBW,neutral
1.38737E+18,"If English isnâ€™t your first language you might find the information on this page helpful for explaining more about Covid-19 and the vaccine.
#CovidVaccine #EAL #CovidHelp
https://t.co/Irp7TdguYA",neutral
1.38683E+18,"Hundreds call for removal of country club CEO over ""insensitive"" COVID-19 vaccine clinic https://t.co/r2oetcKqgp",neutral
1.38683E+18,EXCLUSIVE: Pfizer &amp; Moderna mRNA Jabs Could Lead to a Slew of Neurological Degenerative Diseases https://t.co/Gt4oejM0Hd,negative
1.38683E+18,"Ya gotta check this out its scary but true 
EXCLUSIVE: Pfizer &amp; Moderna mRNA Jabs Could Lead to a Slew of Neurological Degenerative Diseases https://t.co/xbJNcC0rtz",negative
1.38683E+18,Mâ€™sia to start using AstraZeneca https://t.co/B1vxKnvw2b https://t.co/HLrCyiuBhU,neutral
1.38683E+18,"Hey Bulldogs! Here is an opportunity for 16 year old's and over to get the COVID 19 Vaccine.  Talk to your parents and pre-register https://t.co/eDCGMkw0JY
@ahalatyn_SHS @PFranco_SHS @EPonce_SHS @DDelgado_SHS @Aguilera_SHS @SocorroStuco @gocenter_shs @socorrohsco2022 @socorrohs21 https://t.co/OCcOzjWnww",positive
1.38683E+18,Key West businessman bribes Ron DeSantis with $1 Million to throw out voter wishes on Cruise Ships.Rebekkah Jones proves Ron DeSantis is faking COVID numbers;he has her arrested at gunpoint.Publix donates $$$ to Ron DeSantishr gives them exclusive vaccine access.CRIMINAL https://t.co/vUMdAhfTn5,negative
1.38683E+18,"@TheDangerTaco As a moderna boi, I definitely think you got the best out there. Letâ€™s go man ! âœŠðŸ¼",positive
1.38683E+18,Private hospitals and clinics in Pakistan run out of COVID-19 vaccine. #pakistan https://t.co/hO11u5FuS9,neutral
1.38683E+18,"@DrewCrew01 @POTUS first of all, why would biden be giving out covid-19 vaccines? second of all, why would biden be giving your salamander a vaccine? third of all, why did you even let biden give your salamander a vaccine?",neutral
1.38683E+18,#BC Canadian Doctor Defies Gag Order and Tells the Public How the Moderna COVID Injections Killed and Permanently Disabled Indigenous People in His Community https://t.co/R9NldNchPE https://t.co/KI8Ng6F9NV,negative
1.38683E+18,"@LaurieScottPC Paid sick days would also address the impacts of COVID. Yet you voted against them, again. Also try better logistics for vaccine distribution, better ventilation in schools, and better treatment of residents &amp; workers in LTC homes to address COVID. #onpoli",neutral
1.38683E+18,"@trvrb Pfizer and Moderna are both effective vs B117, right?",neutral
1.38683E+18,Pfizer and Moderna vaccines effective against new NYC variantâ€‹ https://t.co/b5BNXuZuwR via @medical_xpress,neutral
1.38683E+18,covid vaccine cutie,positive
1.38683E+18,Vaccine hoarding is all the more disturbing as a Covid disaster unfolds in India  | Gaby Hinsliff https://t.co/D4SNtaxXjC,negative
1.38683E+18,"@POTUS Moderna, both vaxxes, DONE! Thank you and  @VP ðŸ‡ºðŸ‡¸ðŸ‘ŠðŸ½",positive
1.38683E+18,"Love reading this! The world ðŸŒ should be focused on equitable global vaccine distribution. 

#helpindia, #covidindia, #equitableaccess, #vaccinedistribution, #thinkglobal, #thinkhuman, #NYTimes, #USA, #globalcommunity, #WTO, #Ireland https://t.co/yJffefE1Sa",positive
1.38683E+18,"My first vaccine is on Friday and I honestly can't remember the last time I was this excited for a day to arrive.

I am SO ready for this COVID bull to be done and over with! ðŸ’‰

I want to hug and kiss my dad, who I haven't seen in almost 2 years. That's what I want to do first!",positive
1.38683E+18,"M'sia to start using AstraZeneca
https://t.co/C62Lykt7w9  https://t.co/C62Lykt7w9",neutral
1.38683E+18,"@ChrisLoesch It's corrupt to be against the vaccine. Not only corrupt, deadly and anti-American. 
#trumpvirusdeathtoll550k 
https://t.co/uYdW7ocyyP",negative
1.38719E+18,"ALEX BRUMMER: How dare the EU give AstraZeneca the needle!
#DisgustingEU https://t.co/SDhaF4RZPw",negative
1.38719E+18,"â€œAs the U.S. and other developed nations have laid claim to most Western-made shots, Latin America has been forced to rely on Washingtonâ€™s biggest global rivals, Russia and China.â€

#vaccine
https://t.co/WYm48cnVOg",neutral
1.38719E+18,Cuz I couldn't predict what Covid would do to me. A vaccine protects me from almost all the bad options. https://t.co/xFXsdlKKwb,neutral
1.38719E+18,@domefluencer moderna donâ€™t play games,neutral
1.38719E+18,@allaboutchemist @NAChristakis @joerogan Itâ€™s important to note that an FDA emergency use authorization is not equal to full licensure and approval.  Pfizerâ€™s and Modernaâ€™s vaccines will soon go through the rigorous scrutiny of the FDA vaccine licensure process.,neutral
1.38719E+18,AstraZeneca shot 1 done; shot 2 in  May. Closer to a bit of normality. No doubts. VACCINIAMOCI!  #GraciasPanama https://t.co/I3Ci545DVN,positive
1.38719E+18,@KasperKennedy @mitch9034 @CP24 Not as rare one death from vaccine compared to 10000+ from covid just in Canada,neutral
1.38719E+18,"https://t.co/0yZnPbdaiE
How much data you want to see before you realize what is happening?

Data source : https://t.co/YlEHwSQxZ8
#Covaxin 
#CovidVaccine 
#Corona2ndWave 
#CovidResources 
#vaccine 
#vaccination 
@SureshChavhanke @SriSri @SadhguruJV @SriNithyananda @republic",neutral
